Record id,Receipt number,Healthcare number,Assigned date,Discharged date,Treatment note
832067,520447048,25104435,01/01/2014,12/31/2014,Availabe on file
64675,143223099,82251710,01/01/2014,12/31/2014,Availabe on file
382021,385021336,47402142,01/01/2014,12/31/2014,Availabe on file
345106,458031820,33765458,01/01/2014,12/31/2014,Availabe on file
106230,263371999,95473002,01/01/2014,12/31/2014,Availabe on file
996403,65670979,11304661,01/01/2014,12/31/2014,Availabe on file
213140,435652242,9925990,01/01/2014,12/31/2014,Availabe on file
715715,490800175,25660426,01/01/2014,12/31/2014,Availabe on file
596780,495613176,59455026,01/01/2014,12/31/2014,Availabe on file
651497,501161763,23596112,01/01/2014,12/31/2014,Availabe on file
341968,466779443,74399008,01/01/2014,12/31/2014,Availabe on file
496279,564697555,20854664,01/01/2014,12/31/2014,Availabe on file
624495,285583099,20758980,01/01/2014,12/31/2014,Availabe on file
356800,513150575,78581193,01/01/2014,12/31/2014,Availabe on file
928031,399993571,61254264,01/01/2014,12/31/2014,Availabe on file
537987,356731525,21515956,01/01/2014,12/31/2014,Availabe on file
626325,69055012,93571928,01/01/2014,12/31/2014,Availabe on file
136241,514759278,88229292,01/01/2014,12/31/2014,Availabe on file
372104,286021180,4698673,01/01/2014,12/31/2014,Availabe on file
159874,352921101,1214466,01/01/2014,12/31/2014,Availabe on file
86752,235633999,56670073,01/01/2014,12/31/2014,Availabe on file
824119,152535321,93960409,01/01/2014,12/31/2014,Availabe on file
989313,275520791,53764437,01/01/2014,12/31/2014,Availabe on file
912473,51524414,80071447,01/01/2014,12/31/2014,Availabe on file
598571,362257995,9935685,01/01/2014,12/31/2014,Availabe on file
392769,59603440,20752730,01/01/2014,12/31/2014,Availabe on file
938311,190055573,10457723,01/01/2014,12/31/2014,Availabe on file
777148,35456364,38909957,01/01/2014,12/31/2014,Availabe on file
737990,103611294,63519981,01/01/2014,12/31/2014,Availabe on file
878037,363031991,83676251,01/01/2014,12/31/2014,Availabe on file
441939,260123447,98821144,01/01/2014,12/31/2014,Availabe on file
277627,352304722,46865439,01/01/2014,12/31/2014,Availabe on file
737511,314046653,64957681,01/01/2014,12/31/2014,Availabe on file
151244,124498225,25283306,01/01/2014,12/31/2014,Availabe on file
825696,215765512,11788032,01/01/2014,12/31/2014,Availabe on file
405073,275779457,88380340,01/01/2014,12/31/2014,Availabe on file
579748,47118605,78229234,01/01/2014,12/31/2014,Availabe on file
323603,352220330,95992605,01/01/2014,12/31/2014,Availabe on file
66704,263667644,67532008,01/01/2014,12/31/2014,Availabe on file
667622,405538660,96319080,01/01/2014,12/31/2014,Availabe on file
954488,297141405,38436612,01/01/2014,12/31/2014,Availabe on file
948240,478815271,79859670,01/01/2014,12/31/2014,Availabe on file
299444,200793606,58994208,01/01/2014,12/31/2014,Availabe on file
95563,332370332,40485619,01/01/2014,12/31/2014,Availabe on file
245142,511187808,36299958,01/01/2014,12/31/2014,Availabe on file
603484,312095884,99594592,01/01/2014,12/31/2014,Availabe on file
398116,513275581,33113649,01/01/2014,12/31/2014,Availabe on file
351742,580171349,79532800,01/01/2014,12/31/2014,Availabe on file
197843,501078908,22024271,01/01/2014,12/31/2014,Availabe on file
462068,427196545,67869513,01/01/2014,12/31/2014,Availabe on file
821156,81393566,7736716,01/01/2014,12/31/2014,Availabe on file
402170,49390900,41525559,01/01/2014,12/31/2014,Availabe on file
493362,370967078,6258237,01/01/2014,12/31/2014,Availabe on file
564240,503935232,82637393,01/01/2014,12/31/2014,Availabe on file
469700,560129385,2855342,01/01/2014,12/31/2014,Availabe on file
295526,211852569,98210833,01/01/2014,12/31/2014,Availabe on file
510099,448254523,6646524,01/01/2014,12/31/2014,Availabe on file
115273,13940652,53350271,01/01/2014,12/31/2014,Availabe on file
740199,522608319,96389948,01/01/2014,12/31/2014,Availabe on file
376097,79830372,45643619,01/01/2014,12/31/2014,Availabe on file
570018,320916797,26843729,01/01/2014,12/31/2014,Availabe on file
840575,257747700,58510596,01/01/2014,12/31/2014,Availabe on file
940941,567675748,98466289,01/01/2014,12/31/2014,Availabe on file
860821,198253790,13522405,01/01/2014,12/31/2014,Availabe on file
793577,198072853,55684421,01/01/2014,12/31/2014,Availabe on file
441512,385594433,18073053,01/01/2014,12/31/2014,Availabe on file
390660,547541859,64999916,01/01/2014,12/31/2014,Availabe on file
715421,396360614,3210227,01/01/2014,12/31/2014,Availabe on file
576855,221925564,79522506,01/01/2014,12/31/2014,Availabe on file
295933,102633507,91563754,01/01/2014,12/31/2014,Availabe on file
709297,318683976,24032358,01/01/2014,12/31/2014,Availabe on file
280095,128957820,43605580,01/01/2014,12/31/2014,Availabe on file
85684,421320155,22489271,01/01/2014,12/31/2014,Availabe on file
775744,210546036,43724331,01/01/2014,12/31/2014,Availabe on file
720023,354692850,44982921,01/01/2014,12/31/2014,Availabe on file
507958,162205258,49953812,01/01/2014,12/31/2014,Availabe on file
253354,144745640,89630081,01/01/2014,12/31/2014,Availabe on file
107206,78122836,18831281,01/01/2014,12/31/2014,Availabe on file
460629,292527056,63566225,01/01/2014,12/31/2014,Availabe on file
894232,377024469,62220283,01/01/2014,12/31/2014,Availabe on file
326266,551940330,75715168,01/01/2014,12/31/2014,Availabe on file
414525,197020692,72638177,01/01/2014,12/31/2014,Availabe on file
537691,13583882,98991438,01/01/2014,12/31/2014,Availabe on file
141045,46804574,95103033,01/01/2014,12/31/2014,Availabe on file
909155,127013225,45282515,01/01/2014,12/31/2014,Availabe on file
300437,306522629,47492419,01/01/2014,12/31/2014,Availabe on file
636070,155062782,89741812,01/01/2014,12/31/2014,Availabe on file
568707,150064279,40426597,01/01/2014,12/31/2014,Availabe on file
678141,170717305,44488543,01/01/2014,12/31/2014,Availabe on file
40495,548882072,83250342,01/01/2014,12/31/2014,Availabe on file
697977,513543202,86855770,01/01/2014,12/31/2014,Availabe on file
688677,161648774,47558755,01/01/2014,12/31/2014,Availabe on file
814576,181783463,37041307,01/01/2014,12/31/2014,Availabe on file
573397,285532493,7521759,01/01/2014,12/31/2014,Availabe on file
234649,54673616,26377902,01/01/2014,12/31/2014,Availabe on file
865547,283738275,17686667,01/01/2014,12/31/2014,Availabe on file
905428,395924988,80211010,01/01/2014,12/31/2014,Availabe on file
374404,61039425,25015370,01/01/2014,12/31/2014,Availabe on file
988160,570448654,68981877,01/01/2014,12/31/2014,Availabe on file
731529,349294243,64359831,01/01/2014,12/31/2014,Availabe on file
336845,431165497,50015595,01/01/2014,12/31/2014,Availabe on file
616427,557738534,70906058,01/01/2014,12/31/2014,Availabe on file
186013,181266562,13609503,01/01/2014,12/31/2014,Availabe on file
771685,306260440,93490894,01/01/2014,12/31/2014,Availabe on file
394009,235484884,74549052,01/01/2014,12/31/2014,Availabe on file
287880,472995343,28674936,01/01/2014,12/31/2014,Availabe on file
832187,507315411,6613176,01/01/2014,12/31/2014,Availabe on file
387770,344206850,1545244,01/01/2014,12/31/2014,Availabe on file
465622,306013816,74831286,01/01/2014,12/31/2014,Availabe on file
164572,507524968,32966928,01/01/2014,12/31/2014,Availabe on file
834180,470430460,3910221,01/01/2014,12/31/2014,Availabe on file
718856,201646376,56251988,01/01/2014,12/31/2014,Availabe on file
379201,211340202,32510887,01/01/2014,12/31/2014,Availabe on file
326432,154891712,58611599,01/01/2014,12/31/2014,Availabe on file
686370,48295892,19088077,01/01/2014,12/31/2014,Availabe on file
798894,429801314,233226,01/01/2014,12/31/2014,Availabe on file
970056,408841417,66853548,01/01/2014,12/31/2014,Availabe on file
860552,54173315,20070371,01/01/2014,12/31/2014,Availabe on file
731893,233147119,26739888,01/01/2014,12/31/2014,Availabe on file
304587,280154104,95390816,01/01/2014,12/31/2014,Availabe on file
806219,135932501,68987282,01/01/2014,12/31/2014,Availabe on file
727808,218418184,97496963,01/01/2014,12/31/2014,Availabe on file
899204,429505551,9477224,01/01/2014,12/31/2014,Availabe on file
450833,195049415,32497791,01/01/2014,12/31/2014,Availabe on file
212503,159503896,27560008,01/01/2014,12/31/2014,Availabe on file
48009,573869847,89116665,01/01/2014,12/31/2014,Availabe on file
307538,573495413,31299237,01/01/2014,12/31/2014,Availabe on file
584916,98369114,47085478,01/01/2014,12/31/2014,Availabe on file
157632,16409474,13208335,01/01/2014,12/31/2014,Availabe on file
742466,412365679,33597896,01/01/2014,12/31/2014,Availabe on file
439526,428744489,54002940,01/01/2014,12/31/2014,Availabe on file
503626,367721536,15676954,01/01/2014,12/31/2014,Availabe on file
210299,276375099,27362801,01/01/2014,12/31/2014,Availabe on file
279231,258600838,11879447,01/01/2014,12/31/2014,Availabe on file
366216,11383097,98382089,01/01/2014,12/31/2014,Availabe on file
78135,547929910,72050998,01/01/2014,12/31/2014,Availabe on file
303226,453169979,42769643,01/01/2014,12/31/2014,Availabe on file
420374,510107147,5471473,01/01/2014,12/31/2014,Availabe on file
465858,421290369,47695896,01/01/2014,12/31/2014,Availabe on file
245965,38438673,38773097,01/01/2014,12/31/2014,Availabe on file
406558,238412670,7705382,01/01/2014,12/31/2014,Availabe on file
428014,584942140,74140875,01/01/2014,12/31/2014,Availabe on file
443075,160807886,50484038,01/01/2014,12/31/2014,Availabe on file
863662,147907512,2174587,01/01/2014,12/31/2014,Availabe on file
866711,21853999,23439416,01/01/2014,12/31/2014,Availabe on file
118398,475652384,43194923,01/01/2014,12/31/2014,Availabe on file
693142,143731792,29802160,01/01/2014,12/31/2014,Availabe on file
915127,142689450,16780373,01/01/2014,12/31/2014,Availabe on file
519050,43766647,79863640,01/01/2014,12/31/2014,Availabe on file
519340,134292114,52719689,01/01/2014,12/31/2014,Availabe on file
190938,349899589,11841371,01/01/2014,12/31/2014,Availabe on file
650055,123260213,46213742,01/01/2014,12/31/2014,Availabe on file
489868,75802983,46866042,01/01/2014,12/31/2014,Availabe on file
29205,574516173,14026728,01/01/2014,12/31/2014,Availabe on file
882198,398899467,87122791,01/01/2014,12/31/2014,Availabe on file
992984,562543741,4904287,01/01/2014,12/31/2014,Availabe on file
605006,578066313,98238271,01/01/2014,12/31/2014,Availabe on file
468678,350590328,27108766,01/01/2014,12/31/2014,Availabe on file
251776,331926107,16159582,01/01/2014,12/31/2014,Availabe on file
297999,360395226,96712623,01/01/2014,12/31/2014,Availabe on file
667729,154098649,12055746,01/01/2014,12/31/2014,Availabe on file
823685,546884995,8404604,01/01/2014,12/31/2014,Availabe on file
705356,156587775,93210047,01/01/2014,12/31/2014,Availabe on file
796626,157433754,78776273,01/01/2014,12/31/2014,Availabe on file
960246,287303591,10985381,01/01/2014,12/31/2014,Availabe on file
953198,18335528,66609155,01/01/2014,12/31/2014,Availabe on file
538061,271554980,62436387,01/01/2014,12/31/2014,Availabe on file
779609,487317018,46441617,01/01/2014,12/31/2014,Availabe on file
243121,334018927,26057042,01/01/2014,12/31/2014,Availabe on file
484818,160457305,2997165,01/01/2014,12/31/2014,Availabe on file
912917,307302202,14937965,01/01/2014,12/31/2014,Availabe on file
744036,254985568,16507355,01/01/2014,12/31/2014,Availabe on file
953227,365715128,40530397,01/01/2014,12/31/2014,Availabe on file
189495,239611737,66029900,01/01/2014,12/31/2014,Availabe on file
49978,365765833,92167694,01/01/2014,12/31/2014,Availabe on file
65254,103285103,20382323,01/01/2014,12/31/2014,Availabe on file
591957,315530384,30668829,01/01/2014,12/31/2014,Availabe on file
80134,170847865,68202433,01/01/2014,12/31/2014,Availabe on file
853684,160762517,33103376,01/01/2014,12/31/2014,Availabe on file
659349,495539061,92706624,01/01/2014,12/31/2014,Availabe on file
65575,36878182,70164672,01/01/2014,12/31/2014,Availabe on file
529504,330170230,79007215,01/01/2014,12/31/2014,Availabe on file
137833,337583623,80743302,01/01/2014,12/31/2014,Availabe on file
598088,50472023,53381270,01/01/2014,12/31/2014,Availabe on file
480918,557394691,67703097,01/01/2014,12/31/2014,Availabe on file
170739,487120244,44077842,01/01/2014,12/31/2014,Availabe on file
482902,162278010,43496350,01/01/2014,12/31/2014,Availabe on file
442387,557202725,52623844,01/01/2014,12/31/2014,Availabe on file
995613,203166271,18931485,01/01/2014,12/31/2014,Availabe on file
829118,188128712,27738229,01/01/2014,12/31/2014,Availabe on file
594485,148169026,97003706,01/01/2014,12/31/2014,Availabe on file
648261,224353112,2917707,01/01/2014,12/31/2014,Availabe on file
239933,349830516,21949373,01/01/2014,12/31/2014,Availabe on file
4443,270851259,20598904,01/01/2014,12/31/2014,Availabe on file
282978,409644977,88929240,01/01/2014,12/31/2014,Availabe on file
500733,269434553,54871626,01/01/2014,12/31/2014,Availabe on file
111466,144035734,53781025,01/01/2014,12/31/2014,Availabe on file
997197,392416575,18666092,01/01/2014,12/31/2014,Availabe on file
529534,361374799,64728725,01/01/2014,12/31/2014,Availabe on file
484542,239559803,98007906,01/01/2014,12/31/2014,Availabe on file
313183,205893885,61792870,01/01/2014,12/31/2014,Availabe on file
240177,181610463,51805462,01/01/2014,12/31/2014,Availabe on file
240349,34994432,33745042,01/01/2014,12/31/2014,Availabe on file
145904,98669811,21636173,01/01/2014,12/31/2014,Availabe on file
64408,457504668,94132099,01/01/2014,12/31/2014,Availabe on file
801103,80595618,75646067,01/01/2014,12/31/2014,Availabe on file
528746,207952795,87108474,01/01/2014,12/31/2014,Availabe on file
94448,219099337,81845097,01/01/2014,12/31/2014,Availabe on file
61380,346243759,21512454,01/01/2014,12/31/2014,Availabe on file
717146,544856078,24265058,01/01/2014,12/31/2014,Availabe on file
63650,205805739,23707334,01/01/2014,12/31/2014,Availabe on file
645711,73151885,69936935,01/01/2014,12/31/2014,Availabe on file
981114,11369030,87291536,01/01/2014,12/31/2014,Availabe on file
483578,128525620,64819131,01/01/2014,12/31/2014,Availabe on file
972419,449385598,5967559,01/01/2014,12/31/2014,Availabe on file
718403,90010636,89578060,01/01/2014,12/31/2014,Availabe on file
524215,30401278,45232313,01/01/2014,12/31/2014,Availabe on file
132766,501037540,450703,01/01/2014,12/31/2014,Availabe on file
962137,436553190,96785125,01/01/2014,12/31/2014,Availabe on file
612036,7334396,31426439,01/01/2014,12/31/2014,Availabe on file
841069,62452835,77894178,01/01/2014,12/31/2014,Availabe on file
50851,352058314,64320164,01/01/2014,12/31/2014,Availabe on file
791908,559411728,3777278,01/01/2014,12/31/2014,Availabe on file
401747,547750719,59267649,01/01/2014,12/31/2014,Availabe on file
513756,497223914,61896077,01/01/2014,12/31/2014,Availabe on file
175391,565977887,46927660,01/01/2014,12/31/2014,Availabe on file
330975,67899321,3982510,01/01/2014,12/31/2014,Availabe on file
247850,294953050,32356829,01/01/2014,12/31/2014,Availabe on file
255435,311014888,14167322,01/01/2014,12/31/2014,Availabe on file
832762,262212216,49147198,01/01/2014,12/31/2014,Availabe on file
18119,191584743,40196986,01/01/2014,12/31/2014,Availabe on file
55078,127490138,54378772,01/01/2014,12/31/2014,Availabe on file
364226,493289479,87889065,01/01/2014,12/31/2014,Availabe on file
104931,97393533,9607513,01/01/2014,12/31/2014,Availabe on file
151614,532709709,79251209,01/01/2014,12/31/2014,Availabe on file
553420,381720797,54736511,01/01/2014,12/31/2014,Availabe on file
588536,393306878,58131161,01/01/2014,12/31/2014,Availabe on file
844410,48201331,89859329,01/01/2014,12/31/2014,Availabe on file
784807,341036436,27283062,01/01/2014,12/31/2014,Availabe on file
682705,198806587,2746594,01/01/2014,12/31/2014,Availabe on file
330882,424421643,813988,01/01/2014,12/31/2014,Availabe on file
946123,138097965,28704331,01/01/2014,12/31/2014,Availabe on file
484076,389704348,87725549,01/01/2014,12/31/2014,Availabe on file
59506,170045438,49521821,01/01/2014,12/31/2014,Availabe on file
690718,369344851,30440415,01/01/2014,12/31/2014,Availabe on file
629254,246774467,92308269,01/01/2014,12/31/2014,Availabe on file
721379,167111223,19245720,01/01/2014,12/31/2014,Availabe on file
333582,62049497,75934774,01/01/2014,12/31/2014,Availabe on file
509487,196092904,35008046,01/01/2014,12/31/2014,Availabe on file
424934,139161354,36821951,01/01/2014,12/31/2014,Availabe on file
261711,267576071,60110747,01/01/2014,12/31/2014,Availabe on file
726683,570789555,95964102,01/01/2014,12/31/2014,Availabe on file
348557,177489643,6902820,01/01/2014,12/31/2014,Availabe on file
157187,43045493,1480295,01/01/2014,12/31/2014,Availabe on file
956078,331696291,93498184,01/01/2014,12/31/2014,Availabe on file
742420,570908027,73806196,01/01/2014,12/31/2014,Availabe on file
461953,522395621,21312808,01/01/2014,12/31/2014,Availabe on file
618516,587710210,16714100,01/01/2014,12/31/2014,Availabe on file
674607,384264047,48987326,01/01/2014,12/31/2014,Availabe on file
559690,142244734,94910314,01/01/2014,12/31/2014,Availabe on file
243902,357613437,23924579,01/01/2014,12/31/2014,Availabe on file
978614,133494382,63874464,01/01/2014,12/31/2014,Availabe on file
940719,342960256,40558164,01/01/2014,12/31/2014,Availabe on file
335369,102844487,85248592,01/01/2014,12/31/2014,Availabe on file
649982,444129901,56663630,01/01/2014,12/31/2014,Availabe on file
253179,251347862,5239464,01/01/2014,12/31/2014,Availabe on file
840207,497059316,79917250,01/01/2014,12/31/2014,Availabe on file
123959,3483444,12026211,01/01/2014,12/31/2014,Availabe on file
923196,421302213,84460830,01/01/2014,12/31/2014,Availabe on file
443889,373934916,75064875,01/01/2014,12/31/2014,Availabe on file
699317,75567590,77516635,01/01/2014,12/31/2014,Availabe on file
333691,420467285,67228227,01/01/2014,12/31/2014,Availabe on file
356508,258817180,88804845,01/01/2014,12/31/2014,Availabe on file
301139,297025865,54697028,01/01/2014,12/31/2014,Availabe on file
405598,362388186,13684222,01/01/2014,12/31/2014,Availabe on file
238954,189379931,44851824,01/01/2014,12/31/2014,Availabe on file
955917,366438747,99318195,01/01/2014,12/31/2014,Availabe on file
414505,266481397,81401241,01/01/2014,12/31/2014,Availabe on file
270764,389655681,94742017,01/01/2014,12/31/2014,Availabe on file
404729,421403989,87740316,01/01/2014,12/31/2014,Availabe on file
294076,552554245,70555280,01/01/2014,12/31/2014,Availabe on file
687393,394893425,94375158,01/01/2014,12/31/2014,Availabe on file
478441,56691628,34515389,01/01/2014,12/31/2014,Availabe on file
173010,524278294,15563628,01/01/2014,12/31/2014,Availabe on file
714372,487351609,97918719,01/01/2014,12/31/2014,Availabe on file
632144,174316846,981827,01/01/2014,12/31/2014,Availabe on file
688506,470420116,48054574,01/01/2014,12/31/2014,Availabe on file
591125,56229218,89445565,01/01/2014,12/31/2014,Availabe on file
6362,571651410,33686343,01/01/2014,12/31/2014,Availabe on file
196826,160140624,96071719,01/01/2014,12/31/2014,Availabe on file
978206,290827534,58647712,01/01/2014,12/31/2014,Availabe on file
24856,530292420,33948437,01/01/2014,12/31/2014,Availabe on file
490764,104847494,63349703,01/01/2014,12/31/2014,Availabe on file
721221,46223100,43059746,01/01/2014,12/31/2014,Availabe on file
359620,157911039,92496368,01/01/2014,12/31/2014,Availabe on file
216921,442094879,70258031,01/01/2014,12/31/2014,Availabe on file
131941,448161431,1537585,01/01/2014,12/31/2014,Availabe on file
405203,7579655,86474283,01/01/2014,12/31/2014,Availabe on file
337509,315507616,73716903,01/01/2014,12/31/2014,Availabe on file
298868,574572918,97378847,01/01/2014,12/31/2014,Availabe on file
588993,105348507,8518078,01/01/2014,12/31/2014,Availabe on file
864320,365802782,13094641,01/01/2014,12/31/2014,Availabe on file
405289,493333233,79471371,01/01/2014,12/31/2014,Availabe on file
614760,99281909,97142129,01/01/2014,12/31/2014,Availabe on file
50544,185512178,30998809,01/01/2014,12/31/2014,Availabe on file
477478,539341636,54909519,01/01/2014,12/31/2014,Availabe on file
577932,577455053,98627492,01/01/2014,12/31/2014,Availabe on file
128688,460752823,58234923,01/01/2014,12/31/2014,Availabe on file
855881,52217797,91563323,01/01/2014,12/31/2014,Availabe on file
681401,8497716,61725760,01/01/2014,12/31/2014,Availabe on file
732897,397620968,14462985,01/01/2014,12/31/2014,Availabe on file
630891,166896611,16664807,01/01/2014,12/31/2014,Availabe on file
145495,518604607,7279580,01/01/2014,12/31/2014,Availabe on file
699702,358537226,99333773,01/01/2014,12/31/2014,Availabe on file
327240,548933627,88687331,01/01/2014,12/31/2014,Availabe on file
240603,396740120,3174207,01/01/2014,12/31/2014,Availabe on file
529565,408081676,51715126,01/01/2014,12/31/2014,Availabe on file
461819,439817444,59213495,01/01/2014,12/31/2014,Availabe on file
10660,48718987,70591410,01/01/2014,12/31/2014,Availabe on file
344443,523993836,8192458,01/01/2014,12/31/2014,Availabe on file
41914,409610865,30745318,01/01/2014,12/31/2014,Availabe on file
904891,301860321,13327140,01/01/2014,12/31/2014,Availabe on file
177331,81699977,94404211,01/01/2014,12/31/2014,Availabe on file
228702,436008509,36688949,01/01/2014,12/31/2014,Availabe on file
333087,270653205,41943896,01/01/2014,12/31/2014,Availabe on file
92531,533373887,52749861,01/01/2014,12/31/2014,Availabe on file
164060,509787618,13272424,01/01/2014,12/31/2014,Availabe on file
140750,231809134,53269492,01/01/2014,12/31/2014,Availabe on file
796367,72116857,55104641,01/01/2014,12/31/2014,Availabe on file
681099,417483247,3774330,01/01/2014,12/31/2014,Availabe on file
470519,512700667,33849296,01/01/2014,12/31/2014,Availabe on file
518861,556116021,56610227,01/01/2014,12/31/2014,Availabe on file
2779,143501050,62131386,01/01/2014,12/31/2014,Availabe on file
25710,543766793,23624911,01/01/2014,12/31/2014,Availabe on file
75160,462278346,6338302,01/01/2014,12/31/2014,Availabe on file
937050,536915389,34274986,01/01/2014,12/31/2014,Availabe on file
880599,373004858,78165656,01/01/2014,12/31/2014,Availabe on file
1301,370012280,39038009,01/01/2014,12/31/2014,Availabe on file
300852,253895512,10963519,01/01/2014,12/31/2014,Availabe on file
955944,418232007,18920960,01/01/2014,12/31/2014,Availabe on file
765147,490607354,77318820,01/01/2014,12/31/2014,Availabe on file
323333,53071229,47538910,01/01/2014,12/31/2014,Availabe on file
96266,370737054,25528159,01/01/2014,12/31/2014,Availabe on file
643700,199577562,33896889,01/01/2014,12/31/2014,Availabe on file
162210,442972680,73058586,01/01/2014,12/31/2014,Availabe on file
514027,70674786,30076615,01/01/2014,12/31/2014,Availabe on file
316948,203597008,25506407,01/01/2014,12/31/2014,Availabe on file
620308,111203216,15569566,01/01/2014,12/31/2014,Availabe on file
319766,204507002,23695478,01/01/2014,12/31/2014,Availabe on file
656031,194158874,76756477,01/01/2014,12/31/2014,Availabe on file
397529,29063119,80790217,01/01/2014,12/31/2014,Availabe on file
512075,162036221,3748847,01/01/2014,12/31/2014,Availabe on file
2884,352333048,23466521,01/01/2014,12/31/2014,Availabe on file
443909,277451867,86879038,01/01/2014,12/31/2014,Availabe on file
571282,137901073,81098596,01/01/2014,12/31/2014,Availabe on file
533357,546555234,2738848,01/01/2014,12/31/2014,Availabe on file
284471,62794557,17271047,01/01/2014,12/31/2014,Availabe on file
336441,477089917,80376934,01/01/2014,12/31/2014,Availabe on file
997271,104654625,55289389,01/01/2014,12/31/2014,Availabe on file
733801,37797978,72515978,01/01/2014,12/31/2014,Availabe on file
15653,222695106,3163006,01/01/2014,12/31/2014,Availabe on file
625185,170760745,59697933,01/01/2014,12/31/2014,Availabe on file
641091,495979637,62508418,01/01/2014,12/31/2014,Availabe on file
919836,68701713,90847762,01/01/2014,12/31/2014,Availabe on file
186594,179469187,11894376,01/01/2014,12/31/2014,Availabe on file
371621,382292700,27773820,01/01/2014,12/31/2014,Availabe on file
794373,524342155,70811292,01/01/2014,12/31/2014,Availabe on file
849393,307962717,69927364,01/01/2014,12/31/2014,Availabe on file
871232,140849683,13617805,01/01/2014,12/31/2014,Availabe on file
279847,323244679,36113993,01/01/2014,12/31/2014,Availabe on file
317159,298467437,31732876,01/01/2014,12/31/2014,Availabe on file
524221,48050193,29176141,01/01/2014,12/31/2014,Availabe on file
718286,175875185,59997757,01/01/2014,12/31/2014,Availabe on file
548807,344658158,52564022,01/01/2014,12/31/2014,Availabe on file
822394,295981348,68598044,01/01/2014,12/31/2014,Availabe on file
313262,577331945,79583364,01/01/2014,12/31/2014,Availabe on file
436240,212928279,39913788,01/01/2014,12/31/2014,Availabe on file
863705,233446335,24068103,01/01/2014,12/31/2014,Availabe on file
78849,108363392,45667962,01/01/2014,12/31/2014,Availabe on file
418410,373959252,75871585,01/01/2014,12/31/2014,Availabe on file
61486,180381821,92487758,01/01/2014,12/31/2014,Availabe on file
48487,534265828,4858946,01/01/2014,12/31/2014,Availabe on file
315468,28371586,88095353,01/01/2014,12/31/2014,Availabe on file
230012,533874368,42941958,01/01/2014,12/31/2014,Availabe on file
743864,412499304,97397022,01/01/2014,12/31/2014,Availabe on file
72702,468788353,20158131,01/01/2014,12/31/2014,Availabe on file
217340,134766301,70698931,01/01/2014,12/31/2014,Availabe on file
473387,255909499,17591621,01/01/2014,12/31/2014,Availabe on file
826632,321471022,70884417,01/01/2014,12/31/2014,Availabe on file
620502,188950947,97822082,01/01/2014,12/31/2014,Availabe on file
438702,232881150,98424954,01/01/2014,12/31/2014,Availabe on file
984416,520828865,69666146,01/01/2014,12/31/2014,Availabe on file
711247,475817141,53387477,01/01/2014,12/31/2014,Availabe on file
663065,140733985,45938578,01/01/2014,12/31/2014,Availabe on file
462147,144198846,23740354,01/01/2014,12/31/2014,Availabe on file
366541,58096467,11802623,01/01/2014,12/31/2014,Availabe on file
469322,31385901,49372638,01/01/2014,12/31/2014,Availabe on file
532650,106211905,22810981,01/01/2014,12/31/2014,Availabe on file
108378,414367531,86961613,01/01/2014,12/31/2014,Availabe on file
864063,582548902,50089395,01/01/2014,12/31/2014,Availabe on file
819269,528155607,53220788,01/01/2014,12/31/2014,Availabe on file
536006,56434049,84761694,01/01/2014,12/31/2014,Availabe on file
736595,468041435,29482736,01/01/2014,12/31/2014,Availabe on file
320090,217610405,24490694,01/01/2014,12/31/2014,Availabe on file
145961,433612929,52008748,01/01/2014,12/31/2014,Availabe on file
304914,580421450,33300926,01/01/2014,12/31/2014,Availabe on file
424550,303029312,69502181,01/01/2014,12/31/2014,Availabe on file
851439,159863837,3186479,01/01/2014,12/31/2014,Availabe on file
104241,237125411,41493193,01/01/2014,12/31/2014,Availabe on file
51648,100995444,24428082,01/01/2014,12/31/2014,Availabe on file
28557,556430807,78062507,01/01/2014,12/31/2014,Availabe on file
568047,350044641,318420,01/01/2014,12/31/2014,Availabe on file
93848,155958868,66652563,01/01/2014,12/31/2014,Availabe on file
389465,546141703,88616373,01/01/2014,12/31/2014,Availabe on file
782736,323162203,94725844,01/01/2014,12/31/2014,Availabe on file
583387,396167645,21783389,01/01/2014,12/31/2014,Availabe on file
885492,485752025,80695486,01/01/2014,12/31/2014,Availabe on file
624750,454479255,6770683,01/01/2014,12/31/2014,Availabe on file
980899,282000781,7123267,01/01/2014,12/31/2014,Availabe on file
843740,261894305,83880110,01/01/2014,12/31/2014,Availabe on file
531411,325850299,53685086,01/01/2014,12/31/2014,Availabe on file
945623,167571096,93040810,01/01/2014,12/31/2014,Availabe on file
535890,232487141,33134212,01/01/2014,12/31/2014,Availabe on file
785190,571553957,47114337,01/01/2014,12/31/2014,Availabe on file
889722,31484967,50843882,01/01/2014,12/31/2014,Availabe on file
36141,211390799,62025993,01/01/2014,12/31/2014,Availabe on file
957268,93944725,67772770,01/01/2014,12/31/2014,Availabe on file
729487,190781160,19390724,01/01/2014,12/31/2014,Availabe on file
813150,555351869,79617900,01/01/2014,12/31/2014,Availabe on file
263453,241591995,46891805,01/01/2014,12/31/2014,Availabe on file
179685,227748166,8662475,01/01/2014,12/31/2014,Availabe on file
426659,346403406,8163783,01/01/2014,12/31/2014,Availabe on file
431716,205315836,64263822,01/01/2014,12/31/2014,Availabe on file
581670,373996275,64312169,01/01/2014,12/31/2014,Availabe on file
883531,14261411,1587943,01/01/2014,12/31/2014,Availabe on file
787143,557983897,50936620,01/01/2014,12/31/2014,Availabe on file
